id,battery_lvl,last_position,city_id,created_at,is_available
1,45,POINT(13.0038 55.6050),3,2024-08-27 16:01:08.744908,false
2,95,POINT(13.0038 55.6150),3,2023-12-24 06:24:11.479140,true
3,22,POINT(13.0038 55.5950),3,2024-04-21 21:49:43.936231,true
4,39,POINT(13.0111 55.6050),3,2024-10-05 19:52:25.545951,true
5,45,POINT(12.9672 55.6050),3,2024-10-25 03:00:01.819367,true
6,39,POINT(13.0238 55.6080),3,2024-07-26 07:16:40.145032,true
7,86,POINT(13.0018 55.6090),3,2024-08-24 12:09:38.085155,true
8,58,POINT(13.0138 55.6052),3,2023-12-20 14:08:38.438343,true
9,71,POINT(13.0138 55.6150),3,2024-05-25 04:20:11.622194,true
10,60,POINT(13.0128 55.6050),3,2024-05-08 11:03:20.249467,true
11,79,POINT(13.0158 55.6050),3,2024-08-21 23:25:27.596504,true
12,44,POINT(13.0038 55.6050),3,2023-12-31 06:35:42.372795,false
13,72,POINT(13.0038 55.6050),3,2024-07-03 09:35:58.776832,false
14,11,POINT(13.0038 55.6050),3,2024-10-30 07:55:18.183276,true
15,43,POINT(13.0038 55.6050),3,2024-10-24 21:25:51.293658,false
16,9,POINT(13.0038 55.6050),3,2024-02-13 12:38:36.810039,true
17,80,POINT(13.0038 55.6050),3,2024-04-14 17:04:22.669468,false
18,69,POINT(13.0038 55.6050),3,2024-05-20 11:14:09.046745,false
19,51,POINT(13.0038 55.6050),3,2024-04-21 05:21:22.138536,true
20,73,POINT(13.0038 55.6050),3,2023-12-18 08:02:34.744895,true
21,30,POINT(13.0038 55.6050),3,2024-05-30 16:57:45.370676,false
22,1,POINT(13.0038 55.6050),3,2024-09-28 13:31:47.665221,false
23,51,POINT(13.0038 55.6050),3,2024-06-14 09:24:44.174650,false
24,39,POINT(13.0038 55.6050),3,2024-02-08 08:14:18.478355,true
25,35,POINT(13.0038 55.6050),3,2024-09-23 04:25:41.868792,false
26,57,POINT(13.0038 55.6050),3,2024-05-20 01:27:31.563439,true
27,85,POINT(13.0038 55.6050),3,2024-09-05 01:23:21.335017,true
28,99,POINT(13.0038 55.6050),3,2024-10-07 07:09:41.093088,false
29,100,POINT(13.0038 55.6050),3,2024-10-03 03:25:06.221869,true
30,94,POINT(13.0038 55.6050),3,2024-01-31 13:12:23.697261,false
31,65,POINT(13.0038 55.6050),3,2024-05-07 21:29:23.104447,false
32,79,POINT(13.0038 55.6050),3,2024-07-09 05:16:07.420187,false
33,29,POINT(13.0038 55.6050),3,2024-06-28 16:13:42.279989,false
34,34,POINT(13.0038 55.6050),3,2024-03-06 16:20:48.163900,false
35,58,POINT(13.0038 55.6050),3,2024-07-02 20:29:36.925974,false
36,46,POINT(13.0038 55.6050),3,2024-06-09 16:10:50.518858,false
37,38,POINT(13.0038 55.6050),3,2024-07-02 18:15:00.994924,true
38,100,POINT(13.0038 55.6050),3,2024-11-26 18:13:43.228355,false
39,99,POINT(13.0038 55.6050),3,2024-05-15 03:14:12.638389,false
40,80,POINT(13.0038 55.6050),3,2024-06-14 17:42:45.976731,true
41,62,POINT(13.0038 55.6050),3,2024-11-17 20:28:22.736096,true
42,71,POINT(13.0038 55.6050),3,2024-08-08 03:38:39.856678,true
43,69,POINT(13.0038 55.6050),3,2024-01-17 22:17:32.080712,false
44,32,POINT(13.0038 55.6050),3,2024-07-27 20:14:44.611220,false
45,38,POINT(13.0038 55.6050),3,2024-07-19 04:39:56.478479,false
